Mg,Al,Si,S,K,Ca,Fe,C,O,labels,x,y
0.0136986301369863,0.020833333333333332,0.21717171717171718,0.0078125,0.0,0.0,0.007042253521126761,0.43902439024390244,0.19875776397515527,1.0,57,56
0.0136986301369863,0.020833333333333332,0.1767676767676768,0.0,0.0,0.0,0.0,0.43902439024390244,0.17080745341614906,1.0,58,56
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.3048780487804878,0.040372670807453416,1.0,59,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.015527950310559004,1.0,60,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,61,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,62,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.012422360248447204,1.0,63,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048780487804878,0.015527950310559004,1.0,64,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.015527950310559004,1.0,65,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926829268292684,0.009316770186335404,1.0,66,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,67,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926829268292684,0.006211180124223602,1.0,68,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36585365853658536,0.012422360248447204,1.0,69,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.36585365853658536,0.006211180124223602,1.0,70,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.012422360248447204,1.0,71,56
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.32926829268292684,0.012422360248447204,1.0,72,56
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.36585365853658536,0.012422360248447204,1.0,73,56
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.012422360248447204,1.0,74,56
0.0,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.6097560975609756,0.12111801242236024,1.0,0,57
0.0136986301369863,0.020833333333333332,0.11616161616161617,0.0,0.0,0.0,0.007042253521126761,0.6829268292682927,0.13043478260869565,1.0,1,57
0.00684931506849315,0.020833333333333332,0.10606060606060606,0.0078125,0.125,0.0,0.007042253521126761,0.6707317073170732,0.12111801242236024,1.0,2,57
0.0,0.020833333333333332,0.10606060606060606,0.0,0.125,0.0,0.0,0.6585365853658537,0.11490683229813664,1.0,3,57
0.0,0.020833333333333332,0.10101010101010102,0.0,0.125,0.0,0.0,0.5975609756097561,0.10559006211180123,1.0,4,57
0.00684931506849315,0.020833333333333332,0.09595959595959597,0.0078125,0.125,0.0,0.0,0.6341463414634146,0.11180124223602483,1.0,5,57
0.00684931506849315,0.020833333333333332,0.09595959595959597,0.015625,0.125,0.0,0.007042253521126761,0.5609756097560976,0.10869565217391304,1.0,6,57
0.00684931506849315,0.0,0.09595959595959597,0.03125,0.125,0.0,0.007042253521126761,0.45121951219512196,0.10869565217391304,1.0,7,57
0.0136986301369863,0.0,0.08080808080808081,0.03125,0.0,0.0,0.02112676056338028,0.25609756097560976,0.10559006211180123,1.0,8,57
0.03424657534246575,0.0,0.07070707070707072,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.17073170731707318,0.06832298136645962,1.0,9,57
0.03424657534246575,0.0,0.07070707070707072,0.0078125,0.125,0.0,0.007042253521126761,0.15853658536585366,0.06832298136645962,1.0,10,57
0.03424657534246575,0.0,0.03535353535353536,0.0078125,0.0,0.0,0.007042253521126761,0.15853658536585366,0.046583850931677016,1.0,11,57
0.03424657534246575,0.0,0.03535353535353536,0.0,0.0,0.0,0.0,0.15853658536585366,0.021739130434782608,1.0,12,57
0.0821917808219178,0.020833333333333332,0.08080808080808081,0.0,0.0,0.0,0.014084507042253521,0.17073170731707318,0.09316770186335403,1.0,13,57
0.15753424657534246,0.041666666666666664,0.18686868686868688,0.0,0.0,0.02702702702702703,0.02112676056338028,0.17073170731707318,0.20186335403726707,1.0,14,57
0.29452054794520544,0.041666666666666664,0.2777777777777778,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.1951219512195122,0.3198757763975155,1.0,15,57
0.2328767123287671,0.041666666666666664,0.19191919191919193,0.0,0.0,0.0,0.014084507042253521,0.1951219512195122,0.2857142857142857,1.0,16,57
0.11643835616438356,0.020833333333333332,0.09090909090909091,0.0,0.0,0.0,0.014084507042253521,0.18292682926829268,0.09627329192546583,1.0,17,57
0.10273972602739725,0.020833333333333332,0.06060606060606061,0.0,0.0,0.0,0.007042253521126761,0.18292682926829268,0.08385093167701863,1.0,18,57
0.1643835616438356,0.020833333333333332,0.17171717171717174,0.0,0.125,0.0,0.02112676056338028,0.1951219512195122,0.16459627329192544,1.0,19,57
0.2602739726027397,0.020833333333333332,0.3282828282828283,0.0,0.125,0.05405405405405406,0.02112676056338028,0.1951219512195122,0.2919254658385093,1.0,20,57
0.4520547945205479,0.0625,0.36868686868686873,0.0,0.125,0.05405405405405406,0.014084507042253521,0.17073170731707318,0.3291925465838509,1.0,21,57
0.4657534246575342,0.0625,0.36868686868686873,0.0,0.0,0.08108108108108109,0.014084507042253521,0.15853658536585366,0.40372670807453415,1.0,22,57
0.4726027397260274,0.0625,0.36868686868686873,0.0078125,0.0,0.08108108108108109,0.007042253521126761,0.17073170731707318,0.42546583850931674,1.0,23,57
0.4383561643835616,0.0625,0.3585858585858586,0.0078125,0.125,0.08108108108108109,0.007042253521126761,0.18292682926829268,0.40372670807453415,1.0,24,57
0.43150684931506844,0.0625,0.3383838383838384,0.0078125,0.125,0.05405405405405406,0.014084507042253521,0.17073170731707318,0.34782608695652173,1.0,25,57
0.4178082191780822,0.041666666666666664,0.31818181818181823,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.17073170731707318,0.3385093167701863,1.0,26,57
0.363013698630137,0.041666666666666664,0.3080808080808081,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.15853658536585366,0.2981366459627329,1.0,27,57
0.3424657534246575,0.041666666666666664,0.2828282828282829,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.13414634146341464,0.2670807453416149,1.0,28,57
0.3082191780821918,0.041666666666666664,0.26262626262626265,0.0,0.125,0.02702702702702703,0.007042253521126761,0.13414634146341464,0.23913043478260868,1.0,29,57
0.23972602739726026,0.041666666666666664,0.196969696969697,0.0,0.125,0.02702702702702703,0.007042253521126761,0.13414634146341464,0.23913043478260868,1.0,30,57
0.1232876712328767,0.0,0.09595959595959597,0.0078125,0.0,0.0,0.0,0.14634146341463417,0.09006211180124223,1.0,31,57
0.0410958904109589,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.20731707317073172,0.043478260869565216,1.0,32,57
0.04794520547945205,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.20731707317073172,0.08074534161490683,1.0,33,57
0.15753424657534246,0.020833333333333332,0.16161616161616163,0.0,0.0,0.02702702702702703,0.0,0.20731707317073172,0.14906832298136646,1.0,34,57
0.2465753424657534,0.020833333333333332,0.22222222222222224,0.0078125,0.125,0.0,0.007042253521126761,0.1951219512195122,0.22670807453416147,1.0,35,57
0.3561643835616438,0.020833333333333332,0.2676767676767677,0.0,0.125,0.0,0.014084507042253521,0.14634146341463417,0.2888198757763975,1.0,36,57
0.3698630136986301,0.020833333333333332,0.3080808080808081,0.0,0.125,0.0,0.014084507042253521,0.14634146341463417,0.3198757763975155,1.0,37,57
0.40410958904109584,0.041666666666666664,0.3080808080808081,0.0,0.0,0.02702702702702703,0.007042253521126761,0.18292682926829268,0.3291925465838509,1.0,38,57
0.3424657534246575,0.041666666666666664,0.297979797979798,0.0078125,0.0,0.02702702702702703,0.0,0.18292682926829268,0.3198757763975155,1.0,39,57
0.136986301369863,0.020833333333333332,0.10101010101010102,0.0,0.0,0.0,0.007042253521126761,0.17073170731707318,0.12111801242236024,1.0,40,57
0.00684931506849315,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.17073170731707318,0.012422360248447204,1.0,41,57
0.00684931506849315,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.18292682926829268,0.012422360248447204,1.0,42,57
0.00684931506849315,0.020833333333333332,0.03535353535353536,0.0078125,0.0,0.0,0.0,0.1951219512195122,0.02795031055900621,1.0,43,57
0.2191780821917808,0.020833333333333332,0.16666666666666669,0.0078125,0.0,0.05405405405405406,0.007042253521126761,0.23170731707317074,0.19565217391304346,1.0,44,57
0.3424657534246575,0.020833333333333332,0.297979797979798,0.0078125,0.0,0.05405405405405406,0.007042253521126761,0.23170731707317074,0.3447204968944099,1.0,45,57
0.3424657534246575,0.020833333333333332,0.30303030303030304,0.0078125,0.125,0.05405405405405406,0.007042253521126761,0.29268292682926833,0.3074534161490683,1.0,46,57
0.21232876712328766,0.020833333333333332,0.2070707070707071,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.2682926829268293,0.2608695652173913,1.0,47,57
0.0273972602739726,0.020833333333333332,0.16161616161616163,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.2682926829268293,0.15527950310559005,1.0,48,57
0.00684931506849315,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.25609756097560976,0.03416149068322981,1.0,49,57
0.00684931506849315,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.021739130434782608,1.0,50,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926829268292684,0.018633540372670808,1.0,51,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32926829268292684,0.009316770186335404,1.0,52,57
0.0,0.0,0.010101010101010102,0.0,0.0,0.02702702702702703,0.0,0.24390243902439024,0.012422360248447204,1.0,53,57
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.23170731707317074,0.012422360248447204,1.0,54,57
0.00684931506849315,0.0,0.03535353535353536,0.0,0.0,0.0,0.0,0.24390243902439024,0.024844720496894408,1.0,55,57
0.00684931506849315,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.34146341463414637,0.046583850931677016,1.0,56,57
0.00684931506849315,0.0,0.10606060606060606,0.0,0.0,0.0,0.007042253521126761,0.3536585365853659,0.08385093167701863,1.0,57,57
0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.3536585365853659,0.040372670807453416,1.0,58,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.015527950310559004,1.0,59,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.012422360248447204,1.0,60,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,61,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,62,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,63,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,64,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,65,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.006211180124223602,1.0,66,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.006211180124223602,1.0,67,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,68,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36585365853658536,0.012422360248447204,1.0,69,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.36585365853658536,0.012422360248447204,1.0,70,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.36585365853658536,0.012422360248447204,1.0,71,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.36585365853658536,0.009316770186335404,1.0,72,57
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.4024390243902439,0.009316770186335404,1.0,73,57
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.36585365853658536,0.009316770186335404,1.0,74,57
0.0,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.6829268292682927,0.13043478260869565,1.0,0,58
0.0,0.020833333333333332,0.12626262626262627,0.0078125,0.0,0.0,0.0,0.7317073170731707,0.13664596273291924,1.0,1,58
0.0,0.020833333333333332,0.12626262626262627,0.0078125,0.0,0.0,0.0,0.7317073170731707,0.13975155279503104,1.0,2,58
0.0,0.020833333333333332,0.10606060606060606,0.0,0.0,0.0,0.0,0.6707317073170732,0.13664596273291924,1.0,3,58
0.0,0.020833333333333332,0.09595959595959597,0.0,0.125,0.0,0.0,0.6585365853658537,0.12422360248447203,1.0,4,58
0.0,0.020833333333333332,0.08080808080808081,0.0078125,0.125,0.0,0.0,0.5609756097560976,0.11180124223602483,1.0,5,58
0.00684931506849315,0.020833333333333332,0.08080808080808081,0.0078125,0.125,0.0,0.007042253521126761,0.5,0.10869565217391304,1.0,6,58
0.00684931506849315,0.0,0.08080808080808081,0.015625,0.0,0.0,0.007042253521126761,0.45121951219512196,0.10869565217391304,1.0,7,58
0.0136986301369863,0.0,0.10101010101010102,0.0078125,0.0,0.0,0.014084507042253521,0.25609756097560976,0.10869565217391304,1.0,8,58
0.0273972602739726,0.020833333333333332,0.07070707070707072,0.0078125,0.0,0.0,0.014084507042253521,0.18292682926829268,0.06832298136645962,1.0,9,58
0.0273972602739726,0.020833333333333332,0.05050505050505051,0.0078125,0.125,0.0,0.007042253521126761,0.13414634146341464,0.05279503105590062,1.0,10,58
0.0273972602739726,0.020833333333333332,0.03535353535353536,0.0078125,0.0,0.0,0.007042253521126761,0.13414634146341464,0.046583850931677016,1.0,11,58
0.03424657534246575,0.0,0.03535353535353536,0.0,0.0,0.0,0.0,0.14634146341463417,0.021739130434782608,1.0,12,58
0.0821917808219178,0.0,0.08080808080808081,0.0,0.0,0.0,0.007042253521126761,0.15853658536585366,0.09316770186335403,1.0,13,58
0.136986301369863,0.041666666666666664,0.14141414141414144,0.0,0.0,0.02702702702702703,0.02112676056338028,0.17073170731707318,0.15217391304347824,1.0,14,58
0.15753424657534246,0.041666666666666664,0.15151515151515152,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.1951219512195122,0.18944099378881987,1.0,15,58
0.11643835616438356,0.041666666666666664,0.09595959595959597,0.0078125,0.0,0.02702702702702703,0.014084507042253521,0.17073170731707318,0.09627329192546583,1.0,16,58
0.0273972602739726,0.020833333333333332,0.030303030303030304,0.0,0.0,0.0,0.007042253521126761,0.17073170731707318,0.07763975155279502,1.0,17,58
0.00684931506849315,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.17073170731707318,0.006211180124223602,1.0,18,58
0.00684931506849315,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.1951219512195122,0.006211180124223602,1.0,19,58
0.0684931506849315,0.020833333333333332,0.05555555555555556,0.0,0.0,0.0,0.014084507042253521,0.1951219512195122,0.06832298136645962,1.0,20,58
0.13013698630136986,0.020833333333333332,0.12626262626262627,0.0,0.0,0.02702702702702703,0.007042253521126761,0.17073170731707318,0.14285714285714285,1.0,21,58
0.26712328767123283,0.041666666666666664,0.15656565656565657,0.0,0.0,0.02702702702702703,0.007042253521126761,0.17073170731707318,0.20807453416149066,1.0,22,58
0.273972602739726,0.0625,0.36363636363636365,0.0,0.0,0.02702702702702703,0.007042253521126761,0.17073170731707318,0.32298136645962733,1.0,23,58
0.43150684931506844,0.0625,0.36363636363636365,0.0078125,0.0,0.05405405405405406,0.014084507042253521,0.18292682926829268,0.35093167701863354,1.0,24,58
0.43150684931506844,0.0625,0.3383838383838384,0.0,0.125,0.05405405405405406,0.014084507042253521,0.17073170731707318,0.35093167701863354,1.0,25,58
0.4178082191780822,0.041666666666666664,0.32323232323232326,0.0,0.125,0.02702702702702703,0.007042253521126761,0.15853658536585366,0.3416149068322981,1.0,26,58
0.3698630136986301,0.041666666666666664,0.31818181818181823,0.0,0.125,0.02702702702702703,0.007042253521126761,0.0975609756097561,0.3012422360248447,1.0,27,58
0.3424657534246575,0.041666666666666664,0.2828282828282829,0.0078125,0.125,0.0,0.007042253521126761,0.0975609756097561,0.2670807453416149,1.0,28,58
0.2328767123287671,0.041666666666666664,0.23232323232323235,0.0,0.125,0.0,0.007042253521126761,0.0975609756097561,0.22670807453416147,1.0,29,58
0.15753424657534246,0.0,0.13131313131313133,0.0,0.0,0.02702702702702703,0.007042253521126761,0.13414634146341464,0.16770186335403725,1.0,30,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.14634146341463417,0.012422360248447204,1.0,31,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.17073170731707318,0.012422360248447204,1.0,32,58
0.0273972602739726,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.18292682926829268,0.03105590062111801,1.0,33,58
0.136986301369863,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.18292682926829268,0.14906832298136646,1.0,34,58
0.2465753424657534,0.020833333333333332,0.22222222222222224,0.0078125,0.125,0.0,0.007042253521126761,0.14634146341463417,0.24844720496894407,1.0,35,58
0.3424657534246575,0.020833333333333332,0.297979797979798,0.0078125,0.0,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.3105590062111801,1.0,36,58
0.363013698630137,0.041666666666666664,0.31818181818181823,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.3322981366459627,1.0,37,58
0.4178082191780822,0.041666666666666664,0.32323232323232326,0.0078125,0.0,0.05405405405405406,0.014084507042253521,0.15853658536585366,0.3322981366459627,1.0,38,58
0.410958904109589,0.041666666666666664,0.33333333333333337,0.0078125,0.0,0.05405405405405406,0.0,0.1951219512195122,0.3291925465838509,1.0,39,58
0.2876712328767123,0.041666666666666664,0.25252525252525254,0.0078125,0.0,0.05405405405405406,0.007042253521126761,0.18292682926829268,0.3167701863354037,1.0,40,58
0.07534246575342465,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.1951219512195122,0.05279503105590062,1.0,41,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.1951219512195122,0.012422360248447204,1.0,42,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.20731707317073172,0.012422360248447204,1.0,43,58
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.23170731707317074,0.012422360248447204,1.0,44,58
0.00684931506849315,0.020833333333333332,0.045454545454545456,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.23170731707317074,0.05590062111801242,1.0,45,58
0.02054794520547945,0.0,0.045454545454545456,0.0,0.0,0.02702702702702703,0.007042253521126761,0.2682926829268293,0.05590062111801242,1.0,46,58
0.02054794520547945,0.0,0.010101010101010102,0.0,0.0,0.02702702702702703,0.007042253521126761,0.24390243902439024,0.02795031055900621,1.0,47,58
0.00684931506849315,0.0,0.010101010101010102,0.0,0.0,0.02702702702702703,0.0,0.24390243902439024,0.021739130434782608,1.0,48,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.21951219512195122,0.018633540372670808,1.0,49,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25609756097560976,0.018633540372670808,1.0,50,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804878048780488,0.009316770186335404,1.0,51,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,52,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804878048780488,0.012422360248447204,1.0,53,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.012422360248447204,1.0,54,58
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.29268292682926833,0.018633540372670808,1.0,55,58
0.0,0.0,0.03535353535353536,0.0,0.0,0.0,0.0,0.3048780487804878,0.024844720496894408,1.0,56,58
0.0,0.0,0.03535353535353536,0.0,0.0,0.0,0.0,0.3048780487804878,0.024844720496894408,1.0,57,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.015527950310559004,1.0,58,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.012422360248447204,1.0,59,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,60,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,61,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,62,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,63,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,64,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.006211180124223602,1.0,65,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.006211180124223602,1.0,66,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.006211180124223602,1.0,67,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,68,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.009316770186335404,1.0,69,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3780487804878049,0.012422360248447204,1.0,70,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3780487804878049,0.012422360248447204,1.0,71,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3902439024390244,0.009316770186335404,1.0,72,58
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.4024390243902439,0.009316770186335404,1.0,73,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536585365853659,0.006211180124223602,1.0,74,58
0.0,0.0,0.10101010101010102,0.0,0.0,0.0,0.0,0.7317073170731707,0.13043478260869565,1.0,0,59
0.00684931506849315,0.0,0.11616161616161617,0.0078125,0.0,0.02702702702702703,0.0,0.7439024390243902,0.13354037267080746,1.0,1,59
0.00684931506849315,0.020833333333333332,0.12121212121212122,0.0078125,0.0,0.0,0.0,0.7317073170731707,0.15217391304347824,1.0,2,59
0.00684931506849315,0.020833333333333332,0.10606060606060606,0.0,0.0,0.0,0.0,0.7317073170731707,0.13975155279503104,1.0,3,59
0.00684931506849315,0.020833333333333332,0.09090909090909091,0.0,0.125,0.0,0.0,0.7317073170731707,0.13354037267080746,1.0,4,59
0.00684931506849315,0.020833333333333332,0.07575757575757576,0.0078125,0.125,0.0,0.0,0.5853658536585367,0.11801242236024843,1.0,5,59
0.00684931506849315,0.0,0.08080808080808081,0.0078125,0.0,0.0,0.007042253521126761,0.5,0.11180124223602483,1.0,6,59
0.0136986301369863,0.0,0.08585858585858587,0.0,0.0,0.0,0.007042253521126761,0.475609756097561,0.10869565217391304,1.0,7,59
0.02054794520547945,0.020833333333333332,0.10101010101010102,0.0078125,0.0,0.0,0.014084507042253521,0.25609756097560976,0.11180124223602483,1.0,8,59
0.02054794520547945,0.020833333333333332,0.08585858585858587,0.0078125,0.125,0.0,0.014084507042253521,0.18292682926829268,0.07453416149068323,1.0,9,59
0.0273972602739726,0.020833333333333332,0.06565656565656566,0.0078125,0.125,0.0,0.014084507042253521,0.13414634146341464,0.07142857142857142,1.0,10,59
0.03424657534246575,0.020833333333333332,0.06565656565656566,0.0,0.0,0.0,0.007042253521126761,0.14634146341463417,0.06832298136645962,1.0,11,59
0.08904109589041095,0.0,0.09595959595959597,0.0,0.0,0.0,0.007042253521126761,0.17073170731707318,0.11180124223602483,1.0,12,59
0.136986301369863,0.020833333333333332,0.12626262626262627,0.0,0.0,0.0,0.007042253521126761,0.1951219512195122,0.13975155279503104,1.0,13,59
0.136986301369863,0.020833333333333332,0.14141414141414144,0.0,0.0,0.02702702702702703,0.014084507042253521,0.1951219512195122,0.15217391304347824,1.0,14,59
0.136986301369863,0.041666666666666664,0.15151515151515152,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.1951219512195122,0.15217391304347824,1.0,15,59
0.11643835616438356,0.041666666666666664,0.15151515151515152,0.0,0.125,0.02702702702702703,0.028169014084507043,0.17073170731707318,0.15217391304347824,1.0,16,59
0.0273972602739726,0.020833333333333332,0.030303030303030304,0.0,0.0,0.0,0.007042253521126761,0.17073170731707318,0.07763975155279502,1.0,17,59
0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.17073170731707318,0.009316770186335404,1.0,18,59
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.17073170731707318,0.006211180124223602,1.0,19,59
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.1951219512195122,0.012422360248447204,1.0,20,59
0.00684931506849315,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.15853658536585366,0.015527950310559004,1.0,21,59
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.12195121951219512,0.012422360248447204,1.0,22,59
0.0136986301369863,0.0,0.04040404040404041,0.0,0.0,0.02702702702702703,0.0,0.13414634146341464,0.03416149068322981,1.0,23,59
0.26712328767123283,0.041666666666666664,0.297979797979798,0.0,0.0,0.02702702702702703,0.007042253521126761,0.15853658536585366,0.2981366459627329,1.0,24,59
0.3972602739726027,0.020833333333333332,0.3080808080808081,0.0,0.0,0.02702702702702703,0.007042253521126761,0.15853658536585366,0.3322981366459627,1.0,25,59
0.3972602739726027,0.041666666666666664,0.31818181818181823,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.10975609756097561,0.3167701863354037,1.0,26,59
0.3698630136986301,0.020833333333333332,0.3080808080808081,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.07317073170731708,0.2795031055900621,1.0,27,59
0.29452054794520544,0.041666666666666664,0.2828282828282829,0.0078125,0.125,0.0,0.007042253521126761,0.08536585365853659,0.2577639751552795,1.0,28,59
0.21232876712328766,0.020833333333333332,0.16666666666666669,0.0,0.0,0.0,0.007042253521126761,0.08536585365853659,0.19565217391304346,1.0,29,59
0.04794520547945205,0.0,0.06565656565656566,0.0,0.0,0.0,0.0,0.14634146341463417,0.06832298136645962,1.0,30,59
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.14634146341463417,0.015527950310559004,1.0,31,59
0.0136986301369863,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.18292682926829268,0.018633540372670808,1.0,32,59
0.1095890410958904,0.020833333333333332,0.10606060606060606,0.0,0.0,0.0,0.0,0.18292682926829268,0.09937888198757763,1.0,33,59
0.15753424657534246,0.020833333333333332,0.16161616161616163,0.0,0.0,0.02702702702702703,0.007042253521126761,0.17073170731707318,0.15527950310559005,1.0,34,59
0.3287671232876712,0.020833333333333332,0.297979797979798,0.0,0.125,0.02702702702702703,0.007042253521126761,0.14634146341463417,0.2888198757763975,1.0,35,59
0.3424657534246575,0.020833333333333332,0.31818181818181823,0.0078125,0.0,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.3322981366459627,1.0,36,59
0.363013698630137,0.041666666666666664,0.31818181818181823,0.0078125,0.0,0.05405405405405406,0.014084507042253521,0.15853658536585366,0.3322981366459627,1.0,37,59
0.4246575342465753,0.0625,0.33333333333333337,0.015625,0.0,0.05405405405405406,0.014084507042253521,0.15853658536585366,0.3291925465838509,1.0,38,59
